latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
22.460455,104.08291,92.0,25200,Asia/Bangkok,GMT+7

time,temperature_2m (°C),apparent_temperature (°C),dew_point_2m (°C),precipitation (mm),rain (mm),snowfall (cm),snow_depth (m),cloud_cover (%),relative_humidity_2m (%),wind_gusts_10m (km/h),wind_speed_10m (km/h),wind_direction_10m (°),surface_pressure (hPa),pressure_msl (hPa),weather_code (wmo code)
2020-01-01T00:00,17.0,18.5,16.6,0.10,0.10,0.00,0.00,90,97,7.9,5.4,323,1013.1,1024.1,51
2020-01-01T01:00,16.9,18.4,16.5,0.10,0.10,0.00,0.00,85,97,8.3,5.1,321,1012.8,1023.8,51
2020-01-01T02:00,16.6,18.0,16.2,0.10,0.10,0.00,0.00,88,97,7.9,5.4,323,1012.4,1023.4,51
2020-01-01T03:00,16.5,18.1,16.1,0.30,0.30,0.00,0.00,98,97,7.6,3.9,326,1012.4,1023.4,51
2020-01-01T04:00,16.0,17.7,16.0,0.40,0.40,0.00,0.00,99,100,6.8,2.8,320,1012.2,1023.3,51
2020-01-01T05:00,15.9,17.5,15.9,0.40,0.40,0.00,0.00,98,100,6.1,2.8,320,1012.2,1023.3,51
2020-01-01T06:00,15.7,17.3,15.7,0.40,0.40,0.00,0.00,98,100,6.5,2.8,320,1012.9,1024.0,51
2020-01-01T07:00,15.9,17.4,15.9,0.40,0.40,0.00,0.00,99,100,6.1,3.4,328,1013.7,1024.8,51
2020-01-01T08:00,17.0,19.0,17.0,0.30,0.30,0.00,0.00,96,100,9.7,3.3,319,1014.3,1025.3,51
2020-01-01T09:00,17.9,20.6,17.9,0.30,0.30,0.00,0.00,97,100,10.1,1.5,315,1015.1,1026.1,51
2020-01-01T10:00,18.8,21.2,17.4,0.30,0.30,0.00,0.00,97,92,10.4,1.0,225,1015.3,1026.3,51
2020-01-01T11:00,18.9,21.3,17.9,0.20,0.20,0.00,0.00,98,94,12.6,2.9,210,1014.3,1025.3,51
2020-01-01T12:00,20.0,22.2,18.0,0.10,0.10,0.00,0.00,95,88,16.6,4.6,198,1013.3,1024.2,51
2020-01-01T13:00,20.8,22.9,17.8,0.00,0.00,0.00,0.00,83,83,18.7,4.8,193,1011.6,1022.5,3
2020-01-01T14:00,21.1,23.1,17.7,0.00,0.00,0.00,0.00,71,81,18.4,5.0,201,1010.5,1021.3,2
2020-01-01T15:00,21.2,23.1,17.5,0.00,0.00,0.00,0.00,60,79,18.7,5.5,203,1010.0,1020.8,2
2020-01-01T16:00,20.9,22.9,17.6,0.00,0.00,0.00,0.00,52,81,18.4,5.1,219,1010.0,1020.8,2
2020-01-01T17:00,20.0,22.7,18.1,0.00,0.00,0.00,0.00,100,89,14.4,1.9,248,1010.5,1021.4,3
2020-01-01T18:00,18.8,21.3,17.7,0.00,0.00,0.00,0.00,98,93,7.6,1.6,297,1011.1,1022.0,3
2020-01-01T19:00,17.2,19.1,16.5,0.10,0.10,0.00,0.00,95,95,6.8,2.6,326,1011.5,1022.5,51
2020-01-01T20:00,18.5,20.8,17.1,0.10,0.10,0.00,0.00,85,92,7.2,1.3,304,1012.0,1023.0,51
2020-01-01T21:00,18.1,20.3,17.2,0.20,0.20,0.00,0.00,86,94,6.1,2.6,304,1012.4,1023.4,51
2020-01-01T22:00,17.9,19.7,17.3,0.20,0.20,0.00,0.00,94,96,7.9,5.4,312,1012.8,1023.8,51
2020-01-01T23:00,17.8,19.6,17.3,0.30,0.30,0.00,0.00,97,97,8.3,5.4,323,1012.6,1023.6,51
2020-01-02T00:00,17.5,19.4,17.0,0.20,0.20,0.00,0.00,98,97,8.3,4.2,329,1012.4,1023.4,51
2020-01-02T01:00,17.1,19.1,17.1,0.30,0.30,0.00,0.00,97,100,6.1,3.2,333,1012.1,1023.1,51
2020-01-02T02:00,16.9,18.9,16.9,0.30,0.30,0.00,0.00,96,100,4.7,3.1,324,1011.7,1022.7,51
2020-01-02T03:00,16.9,18.9,16.8,0.20,0.20,0.00,0.00,97,100,4.7,2.8,320,1011.3,1022.3,51
2020-01-02T04:00,16.8,18.6,16.7,0.20,0.20,0.00,0.00,97,100,6.1,3.3,311,1011.3,1022.3,51
2020-01-02T05:00,16.7,18.5,16.7,0.20,0.20,0.00,0.00,97,100,7.2,3.6,307,1011.4,1022.4,51
2020-01-02T06:00,16.6,18.3,16.5,0.20,0.20,0.00,0.00,95,100,7.9,3.6,307,1011.9,1022.9,51
2020-01-02T07:00,16.3,17.8,16.3,0.20,0.20,0.00,0.00,100,100,8.3,4.6,315,1013.1,1024.1,51
2020-01-02T08:00,16.8,18.5,16.8,0.20,0.20,0.00,0.00,100,100,13.3,4.6,315,1013.9,1024.9,51
2020-01-02T09:00,17.1,19.0,16.8,0.10,0.10,0.00,0.00,100,98,12.2,3.5,336,1014.4,1025.4,51
2020-01-02T10:00,18.0,20.1,16.8,0.10,0.10,0.00,0.00,91,93,12.6,1.6,333,1014.2,1025.2,51
2020-01-02T11:00,19.0,21.4,17.1,0.00,0.00,0.00,0.00,83,89,10.8,0.5,135,1013.4,1024.4,3
2020-01-02T12:00,20.3,22.3,17.2,0.00,0.00,0.00,0.00,61,82,15.5,3.8,139,1011.9,1022.8,2
2020-01-02T13:00,21.7,23.5,17.2,0.00,0.00,0.00,0.00,29,76,21.2,5.9,166,1010.2,1021.0,1
2020-01-02T14:00,22.6,24.4,17.3,0.00,0.00,0.00,0.00,27,72,23.4,7.1,165,1008.6,1019.4,1
2020-01-02T15:00,22.6,24.3,17.7,0.00,0.00,0.00,0.00,29,74,23.4,7.8,167,1007.5,1018.3,1
2020-01-02T16:00,22.2,24.2,18.0,0.00,0.00,0.00,0.00,32,77,23.0,6.0,163,1007.5,1018.3,1
2020-01-02T17:00,20.6,23.5,18.7,0.00,0.00,0.00,0.00,30,89,17.3,2.0,225,1007.9,1018.7,1
2020-01-02T18:00,19.4,22.1,17.7,0.00,0.00,0.00,0.00,34,90,7.9,0.8,333,1008.5,1019.4,1
2020-01-02T19:00,19.3,21.6,17.3,0.00,0.00,0.00,0.00,36,88,6.5,2.2,9,1009.1,1020.0,1
2020-01-02T20:00,18.4,20.7,17.1,0.00,0.00,0.00,0.00,19,92,6.5,1.6,333,1009.8,1020.7,0
2020-01-02T21:00,18.2,20.1,16.9,0.00,0.00,0.00,0.00,29,92,6.1,3.1,324,1010.5,1021.5,1
2020-01-02T22:00,18.0,19.8,16.8,0.00,0.00,0.00,0.00,70,93,6.1,4.1,322,1010.9,1021.9,2
2020-01-02T23:00,17.9,19.3,16.9,0.00,0.00,0.00,0.00,88,94,10.4,6.8,328,1010.7,1021.7,3
2020-01-03T00:00,17.5,19.2,17.0,0.10,0.10,0.00,0.00,93,97,11.2,5.4,318,1010.5,1021.5,51
2020-01-03T01:00,17.4,19.2,17.0,0.10,0.10,0.00,0.00,96,97,9.7,4.6,315,1010.1,1021.1,51
2020-01-03T02:00,17.4,19.2,17.0,0.20,0.20,0.00,0.00,97,98,8.6,4.6,321,1009.2,1020.2,51
2020-01-03T03:00,17.2,19.1,16.9,0.20,0.20,0.00,0.00,98,98,8.6,3.6,315,1009.0,1020.0,51
2020-01-03T04:00,17.1,19.2,16.9,0.20,0.20,0.00,0.00,100,98,6.8,2.6,326,1008.8,1019.8,51
2020-01-03T05:00,16.7,18.6,16.6,0.20,0.20,0.00,0.00,99,99,4.7,2.8,310,1009.1,1020.1,51
2020-01-03T06:00,16.7,18.7,16.7,0.20,0.20,0.00,0.00,98,100,4.7,2.3,321,1009.5,1020.5,51
2020-01-03T07:00,16.9,18.9,16.8,0.20,0.20,0.00,0.00,100,100,4.0,2.4,297,1010.2,1021.2,51
2020-01-03T08:00,17.4,19.5,17.4,0.30,0.30,0.00,0.00,92,100,10.4,3.5,294,1010.9,1021.9,51
2020-01-03T09:00,18.1,20.3,17.5,0.10,0.10,0.00,0.00,93,96,11.9,3.4,288,1011.5,1022.5,51
2020-01-03T10:00,19.0,21.5,17.9,0.10,0.10,0.00,0.00,100,93,12.6,2.2,270,1011.8,1022.7,51
2020-01-03T11:00,20.2,22.8,18.4,0.10,0.10,0.00,0.00,100,89,15.1,3.4,252,1010.7,1021.6,51
2020-01-03T12:00,21.7,24.3,18.8,0.10,0.10,0.00,0.00,72,83,17.6,4.8,228,1009.6,1020.4,51
2020-01-03T13:00,22.6,24.8,18.7,0.00,0.00,0.00,0.00,50,79,20.5,6.4,218,1007.9,1018.7,2
2020-01-03T14:00,23.0,25.3,18.6,0.00,0.00,0.00,0.00,29,76,21.6,5.8,210,1006.8,1017.5,1
2020-01-03T15:00,22.9,25.4,18.8,0.00,0.00,0.00,0.00,49,77,19.4,5.5,212,1006.1,1016.8,1
2020-01-03T16:00,22.6,25.3,19.0,0.00,0.00,0.00,0.00,65,80,18.0,4.1,218,1006.0,1016.7,2
2020-01-03T17:00,21.7,24.9,19.4,0.00,0.00,0.00,0.00,72,87,13.0,2.6,236,1006.5,1017.3,2
2020-01-03T18:00,20.0,23.0,19.0,0.00,0.00,0.00,0.00,71,94,8.3,2.2,270,1006.9,1017.7,2
2020-01-03T19:00,20.0,23.0,18.5,0.00,0.00,0.00,0.00,63,91,7.6,1.0,315,1007.6,1018.5,2
2020-01-03T20:00,19.7,22.8,18.7,0.00,0.00,0.00,0.00,50,94,6.5,0.5,315,1008.1,1019.0,2
2020-01-03T21:00,19.5,22.4,18.6,0.00,0.00,0.00,0.00,87,95,6.5,1.8,307,1008.6,1019.5,3
2020-01-03T22:00,19.2,22.0,18.7,0.10,0.10,0.00,0.00,98,97,6.8,2.8,310,1008.6,1019.5,51
2020-01-03T23:00,19.1,21.7,18.7,0.10,0.10,0.00,0.00,96,97,6.8,4.3,312,1008.3,1019.2,51
2020-01-04T00:00,19.1,21.6,18.6,0.10,0.10,0.00,0.00,98,97,8.3,4.8,312,1007.9,1018.8,51
2020-01-04T01:00,19.0,21.3,18.5,0.10,0.10,0.00,0.00,100,97,9.4,5.4,318,1007.8,1018.7,51
2020-01-04T02:00,18.9,21.4,18.5,0.20,0.20,0.00,0.00,99,97,9.4,4.6,315,1007.5,1018.4,51
2020-01-04T03:00,18.7,21.5,18.3,0.30,0.30,0.00,0.00,100,98,7.2,1.6,297,1006.7,1017.6,51
2020-01-04T04:00,18.5,21.4,18.4,0.40,0.40,0.00,0.00,100,99,5.4,0.7,270,1006.4,1017.3,51
2020-01-04T05:00,19.3,21.9,18.2,0.60,0.60,0.00,0.00,100,93,7.9,2.4,207,1006.5,1017.4,53
2020-01-04T06:00,19.5,21.8,18.3,0.60,0.60,0.00,0.00,98,92,11.2,5.1,129,1006.9,1017.8,53
2020-01-04T07:00,19.0,21.4,17.8,0.60,0.60,0.00,0.00,98,93,11.5,3.1,201,1007.8,1018.7,53
2020-01-04T08:00,19.1,22.3,19.1,0.30,0.30,0.00,0.00,99,100,9.0,1.9,202,1008.2,1019.1,51
2020-01-04T09:00,20.0,23.0,20.0,0.30,0.30,0.00,0.00,96,100,15.5,5.9,137,1009.0,1019.9,51
2020-01-04T10:00,20.9,23.4,19.7,0.30,0.30,0.00,0.00,100,93,21.6,8.4,133,1009.1,1019.9,51
2020-01-04T11:00,20.7,23.0,19.7,0.30,0.30,0.00,0.00,97,94,24.1,9.7,135,1008.2,1019.0,51
2020-01-04T12:00,21.4,23.3,19.3,0.40,0.40,0.00,0.00,90,88,27.0,10.7,140,1007.1,1017.9,51
2020-01-04T13:00,22.3,24.2,19.2,0.30,0.30,0.00,0.00,97,83,29.9,10.5,142,1005.4,1016.1,51
2020-01-04T14:00,22.6,24.4,19.1,0.20,0.20,0.00,0.00,44,81,29.5,11.0,142,1003.8,1014.5,51
2020-01-04T15:00,23.3,24.8,18.8,0.10,0.10,0.00,0.00,51,76,31.0,12.0,139,1003.0,1013.7,51
2020-01-04T16:00,22.6,24.6,18.8,0.20,0.20,0.00,0.00,57,79,31.0,8.6,147,1003.1,1013.8,51
2020-01-04T17:00,21.6,23.8,18.7,0.10,0.10,0.00,0.00,53,83,21.6,6.8,155,1003.6,1014.3,51
2020-01-04T18:00,20.1,22.7,18.5,0.10,0.10,0.00,0.00,88,91,16.6,3.9,158,1004.3,1015.1,51
2020-01-04T19:00,18.8,20.6,17.9,0.10,0.10,0.00,0.00,53,94,11.5,7.1,139,1005.7,1016.6,51
2020-01-04T20:00,19.3,21.9,17.9,0.00,0.00,0.00,0.00,70,92,14.0,1.8,323,1006.4,1017.3,2
2020-01-04T21:00,19.0,21.9,18.1,0.00,0.00,0.00,0.00,81,94,6.8,0.5,315,1006.6,1017.5,3
2020-01-04T22:00,18.5,21.3,18.1,0.00,0.00,0.00,0.00,81,98,5.8,1.3,326,1006.9,1017.8,3
2020-01-04T23:00,18.5,21.1,18.1,0.10,0.10,0.00,0.00,91,98,6.1,2.3,321,1006.8,1017.7,51
2020-01-05T00:00,18.5,20.9,17.9,0.10,0.10,0.00,0.00,92,97,6.1,3.1,315,1006.3,1017.2,51
2020-01-05T01:00,18.2,20.7,17.7,0.10,0.10,0.00,0.00,93,97,6.5,1.8,307,1005.7,1016.6,51
2020-01-05T02:00,18.2,20.5,17.6,0.10,0.10,0.00,0.00,96,97,6.1,2.9,330,1005.2,1016.1,51
2020-01-05T03:00,17.9,20.3,17.5,0.10,0.10,0.00,0.00,98,98,6.1,1.6,297,1004.9,1015.8,51
2020-01-05T04:00,18.5,20.9,17.5,0.10,0.10,0.00,0.00,97,94,6.8,1.6,297,1004.8,1015.7,51
2020-01-05T05:00,18.6,20.7,17.4,0.10,0.10,0.00,0.00,99,93,9.4,3.6,90,1005.1,1016.0,51
2020-01-05T06:00,18.4,20.6,17.7,0.10,0.10,0.00,0.00,96,96,12.2,4.3,132,1005.4,1016.3,51
2020-01-05T07:00,17.9,20.0,17.8,0.10,0.10,0.00,0.00,99,99,17.6,4.7,148,1006.2,1017.1,51
2020-01-05T08:00,18.7,21.3,18.6,0.30,0.30,0.00,0.00,93,100,11.5,3.8,131,1007.0,1017.9,51
2020-01-05T09:00,19.6,21.7,18.9,0.20,0.20,0.00,0.00,92,96,18.7,8.1,122,1007.6,1018.5,51
2020-01-05T10:00,20.5,22.4,19.1,0.10,0.10,0.00,0.00,94,92,25.2,10.0,128,1008.1,1018.9,51
2020-01-05T11:00,21.1,23.0,18.7,0.00,0.00,0.00,0.00,98,86,25.9,9.4,137,1007.3,1018.1,3
2020-01-05T12:00,21.4,23.2,18.6,0.00,0.00,0.00,0.00,97,84,25.2,9.6,146,1005.9,1016.7,3
2020-01-05T13:00,22.3,23.6,18.2,0.00,0.00,0.00,0.00,55,77,30.2,11.4,145,1004.4,1015.1,2
2020-01-05T14:00,23.2,24.5,18.1,0.10,0.10,0.00,0.00,67,73,31.3,11.6,144,1003.2,1013.9,51
2020-01-05T15:00,23.6,24.8,18.2,0.10,0.10,0.00,0.00,43,72,31.3,12.3,142,1002.4,1013.1,51
2020-01-05T16:00,22.9,24.7,18.4,0.10,0.10,0.00,0.00,43,76,31.7,8.5,152,1002.7,1013.4,51
2020-01-05T17:00,21.5,24.1,18.8,0.10,0.10,0.00,0.00,40,84,21.6,4.4,171,1003.2,1013.9,51
2020-01-05T18:00,20.6,23.1,18.2,0.00,0.00,0.00,0.00,54,86,12.2,3.5,246,1004.0,1014.8,2
2020-01-05T19:00,19.6,22.2,17.7,0.00,0.00,0.00,0.00,52,89,8.6,1.1,342,1004.5,1015.3,2
2020-01-05T20:00,19.2,21.7,17.9,0.00,0.00,0.00,0.00,67,92,6.8,2.3,342,1005.1,1016.0,2
2020-01-05T21:00,18.9,21.3,18.0,0.10,0.10,0.00,0.00,83,95,7.2,3.1,315,1005.5,1016.4,51
2020-01-05T22:00,18.6,21.0,17.9,0.10,0.10,0.00,0.00,91,95,7.2,3.3,319,1005.6,1016.5,51
2020-01-05T23:00,18.4,20.9,17.8,0.10,0.10,0.00,0.00,97,96,7.2,2.0,315,1005.5,1016.4,51
2020-01-06T00:00,18.4,20.8,17.8,0.20,0.20,0.00,0.00,98,97,6.8,2.8,320,1005.1,1016.0,51
2020-01-06T01:00,18.3,20.9,17.7,0.30,0.30,0.00,0.00,99,97,6.8,1.3,304,1004.5,1015.4,51
2020-01-06T02:00,19.0,21.6,17.7,0.40,0.40,0.00,0.00,99,92,6.5,0.8,297,1004.0,1014.8,51
2020-01-06T03:00,19.2,21.5,17.9,0.30,0.30,0.00,0.00,88,92,10.1,3.6,180,1003.4,1014.2,51
2020-01-06T04:00,19.3,21.9,18.2,0.20,0.20,0.00,0.00,80,93,10.1,3.1,225,1003.6,1014.4,51
2020-01-06T05:00,17.9,19.9,17.8,0.10,0.10,0.00,0.00,83,99,11.2,5.1,176,1003.6,1014.5,51
2020-01-06T06:00,17.9,19.8,17.8,0.10,0.10,0.00,0.00,97,99,13.0,6.1,152,1004.3,1015.2,51
2020-01-06T07:00,18.6,20.9,18.5,0.20,0.20,0.00,0.00,90,100,14.4,5.4,160,1005.2,1016.1,51
2020-01-06T08:00,19.3,22.1,19.2,0.10,0.10,0.00,0.00,98,100,11.5,4.6,141,1006.0,1016.9,51
2020-01-06T09:00,19.8,22.1,19.3,0.20,0.20,0.00,0.00,93,97,20.2,8.3,124,1006.6,1017.4,51
2020-01-06T10:00,21.0,23.2,19.4,0.10,0.10,0.00,0.00,51,91,23.8,9.0,119,1006.7,1017.5,51
2020-01-06T11:00,22.4,23.7,18.7,0.10,0.10,0.00,0.00,80,80,32.4,12.6,121,1005.7,1016.4,51
2020-01-06T12:00,23.1,24.2,18.3,0.10,0.10,0.00,0.00,52,74,34.6,13.4,126,1004.4,1015.1,51
2020-01-06T13:00,23.6,24.3,18.2,0.20,0.20,0.00,0.00,49,72,38.9,15.5,126,1002.5,1013.2,51
2020-01-06T14:00,23.9,25.0,18.2,0.10,0.10,0.00,0.00,36,70,39.2,13.5,124,1002.0,1012.6,51
2020-01-06T15:00,23.6,25.3,18.4,0.10,0.10,0.00,0.00,40,73,33.8,10.0,128,1001.9,1012.6,51
2020-01-06T16:00,22.6,25.2,18.8,0.00,0.00,0.00,0.00,51,79,25.6,4.6,135,1002.0,1012.7,2
2020-01-06T17:00,21.0,23.8,19.1,0.00,0.00,0.00,0.00,44,89,13.0,4.4,261,1003.1,1013.9,1
2020-01-06T18:00,18.7,21.6,18.4,0.00,0.00,0.00,0.00,20,98,9.4,1.3,304,1002.7,1013.5,1
2020-01-06T19:00,18.1,20.4,17.8,0.00,0.00,0.00,0.00,65,98,9.4,3.9,292,1003.0,1013.9,2
2020-01-06T20:00,18.2,20.3,17.8,0.10,0.10,0.00,0.00,49,98,11.9,5.4,340,1004.1,1015.0,51
2020-01-06T21:00,17.8,19.6,17.6,0.10,0.10,0.00,0.00,53,99,10.4,6.0,295,1004.7,1015.6,51
2020-01-06T22:00,17.5,19.2,17.3,0.10,0.10,0.00,0.00,71,98,12.2,6.4,313,1005.1,1016.0,51
2020-01-06T23:00,17.4,19.2,17.2,0.10,0.10,0.00,0.00,85,99,13.0,5.2,304,1005.2,1016.1,51
2020-01-07T00:00,17.6,19.8,17.3,0.10,0.10,0.00,0.00,98,98,10.1,3.1,306,1005.3,1016.2,51
2020-01-07T01:00,17.8,19.7,17.4,0.10,0.10,0.00,0.00,98,98,9.4,4.7,302,1005.4,1016.3,51
2020-01-07T02:00,17.7,19.4,17.2,0.20,0.20,0.00,0.00,42,97,10.4,5.5,337,1005.1,1016.0,51
2020-01-07T03:00,17.9,20.3,17.0,0.20,0.20,0.00,0.00,27,95,11.2,0.5,135,1004.4,1015.3,51
2020-01-07T04:00,17.2,18.4,16.8,0.00,0.00,0.00,0.00,61,98,15.1,7.6,172,1004.1,1015.0,2
2020-01-07T05:00,15.8,17.1,15.7,0.10,0.10,0.00,0.00,58,100,16.2,4.5,346,1004.2,1015.2,51
2020-01-07T06:00,17.0,18.7,17.0,0.40,0.40,0.00,0.00,95,100,11.9,4.8,333,1005.1,1016.0,51
2020-01-07T07:00,17.3,19.6,17.3,0.20,0.20,0.00,0.00,79,100,6.8,2.1,59,1005.3,1016.2,51
2020-01-07T08:00,17.9,20.4,17.9,0.20,0.20,0.00,0.00,71,100,6.1,2.0,315,1006.7,1017.6,51
2020-01-07T09:00,18.7,20.9,17.8,0.30,0.30,0.00,0.00,71,95,14.0,4.4,305,1007.5,1018.4,51
2020-01-07T10:00,19.4,21.9,18.1,0.20,0.20,0.00,0.00,62,92,14.0,3.4,288,1008.2,1019.1,51
2020-01-07T11:00,20.6,23.4,18.4,0.00,0.00,0.00,0.00,60,87,14.0,2.2,261,1007.5,1018.3,2
2020-01-07T12:00,21.9,24.8,18.7,0.10,0.10,0.00,0.00,58,82,15.1,2.3,198,1006.2,1017.0,51
2020-01-07T13:00,23.7,26.0,18.7,0.10,0.10,0.00,0.00,52,74,20.9,6.5,146,1004.8,1015.5,51
2020-01-07T14:00,24.4,26.7,18.9,0.10,0.10,0.00,0.00,37,71,22.3,6.6,151,1003.7,1014.3,51
2020-01-07T15:00,24.2,26.7,19.3,0.10,0.10,0.00,0.00,63,74,21.6,6.6,167,1003.2,1013.8,51
2020-01-07T16:00,23.8,26.8,19.9,0.10,0.10,0.00,0.00,31,79,20.5,5.2,196,1003.1,1013.8,51
2020-01-07T17:00,22.3,25.8,20.4,0.00,0.00,0.00,0.00,29,89,15.5,3.5,246,1003.5,1014.2,1
2020-01-07T18:00,20.5,23.8,19.6,0.00,0.00,0.00,0.00,44,95,8.3,2.4,297,1004.1,1014.9,1
2020-01-07T19:00,19.2,21.7,18.5,0.00,0.00,0.00,0.00,31,95,6.8,4.2,329,1004.2,1015.0,1
2020-01-07T20:00,20.4,23.2,19.2,0.00,0.00,0.00,0.00,37,93,7.9,4.3,318,1004.9,1015.7,1
2020-01-07T21:00,19.9,22.9,19.2,0.00,0.00,0.00,0.00,45,95,7.6,3.1,306,1005.1,1015.9,1
2020-01-07T22:00,19.5,22.5,19.0,0.00,0.00,0.00,0.00,47,97,7.2,2.4,297,1005.8,1016.7,1
2020-01-07T23:00,19.2,21.9,18.7,0.00,0.00,0.00,0.00,50,97,7.2,3.8,311,1006.0,1016.9,2
2020-01-08T00:00,18.9,21.5,18.4,0.00,0.00,0.00,0.00,58,97,7.6,3.1,315,1006.0,1016.9,2
2020-01-08T01:00,18.1,20.4,17.8,0.00,0.00,0.00,0.00,56,98,7.6,3.6,323,1005.5,1016.4,2
2020-01-08T02:00,18.5,20.9,18.0,0.10,0.10,0.00,0.00,82,97,6.5,3.4,328,1005.2,1016.1,51
2020-01-08T03:00,18.6,21.1,18.1,0.10,0.10,0.00,0.00,74,97,6.1,2.6,326,1004.9,1015.8,51
2020-01-08T04:00,18.2,20.5,17.8,0.10,0.10,0.00,0.00,85,98,7.2,3.1,324,1004.7,1015.6,51
2020-01-08T05:00,18.3,20.9,17.9,0.10,0.10,0.00,0.00,86,97,7.2,1.8,323,1004.7,1015.6,51
2020-01-08T06:00,18.1,20.5,17.6,0.10,0.10,0.00,0.00,88,97,6.5,2.5,315,1005.3,1016.2,51
2020-01-08T07:00,18.2,20.3,17.8,0.10,0.10,0.00,0.00,73,97,7.2,4.8,312,1005.7,1016.6,51
2020-01-08T08:00,18.7,21.0,18.5,0.40,0.40,0.00,0.00,100,98,13.0,5.6,310,1006.6,1017.5,51
2020-01-08T09:00,19.5,22.5,19.1,0.20,0.20,0.00,0.00,100,98,13.3,3.3,311,1007.5,1018.4,51
2020-01-08T10:00,20.1,23.4,19.4,0.10,0.10,0.00,0.00,91,96,11.5,1.6,297,1007.8,1018.7,51
2020-01-08T11:00,21.0,24.4,19.5,0.00,0.00,0.00,0.00,64,91,10.4,1.4,90,1007.0,1017.8,2
2020-01-08T12:00,22.7,25.9,19.9,0.00,0.00,0.00,0.00,74,84,16.2,4.6,108,1005.7,1016.4,2
2020-01-08T13:00,23.7,26.9,19.6,0.00,0.00,0.00,0.00,90,78,16.6,3.6,127,1004.1,1014.8,3
2020-01-08T14:00,24.9,27.4,19.3,0.00,0.00,0.00,0.00,50,71,20.9,6.7,126,1002.7,1013.3,2
2020-01-08T15:00,25.1,27.5,19.4,0.00,0.00,0.00,0.00,35,70,22.7,7.9,137,1002.2,1012.8,1
2020-01-08T16:00,24.4,27.1,19.4,0.00,0.00,0.00,0.00,17,73,22.7,5.9,166,1001.9,1012.5,0
2020-01-08T17:00,22.9,26.3,20.0,0.00,0.00,0.00,0.00,31,83,16.6,3.2,207,1002.5,1013.2,1
2020-01-08T18:00,21.0,23.8,19.0,0.00,0.00,0.00,0.00,29,89,10.8,3.8,253,1003.2,1014.0,1
2020-01-08T19:00,21.8,24.3,18.5,0.00,0.00,0.00,0.00,24,81,9.0,4.7,113,1003.1,1013.8,1
2020-01-08T20:00,20.2,23.1,18.5,0.00,0.00,0.00,0.00,17,90,10.8,1.4,360,1003.9,1014.7,0
2020-01-08T21:00,20.1,22.9,18.5,0.00,0.00,0.00,0.00,22,90,6.8,2.5,315,1004.3,1015.1,1
2020-01-08T22:00,19.9,22.4,18.4,0.00,0.00,0.00,0.00,28,91,7.2,4.1,308,1004.8,1015.6,1
2020-01-08T23:00,19.3,21.7,18.2,0.00,0.00,0.00,0.00,75,93,7.6,4.3,318,1004.8,1015.6,2
2020-01-09T00:00,18.8,21.2,18.2,0.00,0.00,0.00,0.00,91,96,6.8,4.3,312,1004.4,1015.3,3
2020-01-09T01:00,18.7,20.9,18.3,0.20,0.20,0.00,0.00,98,97,9.4,5.6,315,1004.4,1015.3,51
2020-01-09T02:00,18.5,20.7,18.1,0.30,0.30,0.00,0.00,99,98,9.7,5.4,318,1004.0,1014.9,51
2020-01-09T03:00,18.5,20.8,18.0,0.30,0.30,0.00,0.00,98,97,9.7,4.3,312,1003.7,1014.6,51
2020-01-09T04:00,18.1,20.6,18.0,0.30,0.30,0.00,0.00,99,100,7.6,2.7,293,1003.6,1014.5,51
2020-01-09T05:00,18.0,20.5,17.9,0.40,0.40,0.00,0.00,99,100,5.4,2.3,288,1003.6,1014.5,51
2020-01-09T06:00,17.9,20.3,17.9,0.30,0.30,0.00,0.00,98,100,5.8,2.9,300,1004.2,1015.1,51
2020-01-09T07:00,17.6,19.7,17.6,0.30,0.30,0.00,0.00,98,100,5.8,4.0,280,1004.8,1015.7,51
2020-01-09T08:00,18.3,20.7,18.2,0.20,0.20,0.00,0.00,99,100,10.4,3.7,281,1005.7,1016.6,51
2020-01-09T09:00,19.0,21.8,18.6,0.20,0.20,0.00,0.00,97,98,12.2,2.6,304,1006.6,1017.5,51
2020-01-09T10:00,20.0,23.0,18.6,0.20,0.20,0.00,0.00,90,91,11.9,1.1,180,1006.9,1017.7,51
2020-01-09T11:00,21.0,24.0,18.9,0.10,0.10,0.00,0.00,80,88,13.3,2.1,149,1006.1,1016.9,51
2020-01-09T12:00,22.1,24.9,18.6,0.00,0.00,0.00,0.00,70,81,15.5,2.6,196,1005.0,1015.7,2
2020-01-09T13:00,22.9,25.4,18.5,0.00,0.00,0.00,0.00,70,76,19.1,4.8,167,1003.3,1014.0,2
2020-01-09T14:00,23.1,25.2,18.6,0.00,0.00,0.00,0.00,25,76,24.1,7.8,146,1002.1,1012.8,1
2020-01-09T15:00,23.9,25.8,18.8,0.00,0.00,0.00,0.00,19,73,25.9,9.2,138,1001.4,1012.0,0
2020-01-09T16:00,23.6,25.6,18.7,0.00,0.00,0.00,0.00,27,74,26.3,8.8,145,1001.1,1011.7,1
2020-01-09T17:00,22.0,24.9,19.1,0.00,0.00,0.00,0.00,32,84,23.0,3.7,169,1001.3,1012.0,1
2020-01-09T18:00,21.0,23.5,18.4,0.00,0.00,0.00,0.00,41,85,10.4,4.0,63,1001.6,1012.4,1
